Date,USDJPY,VOO,QQQ,N225
2017-07-13,113.33499908447266,201.08399963378906,135.06338500976562,177.34866289533286
2017-07-14,113.41799926757812,201.997802734375,136.1265869140625,177.3868301761801
2017-07-15,113.07766723632812,202.00677998860678,136.14893595377603,177.65773349680958
2017-07-16,112.73733520507812,202.01575724283853,136.1712849934896,177.93027242603696
2017-07-17,112.39700317382812,202.0247344970703,136.19363403320312,178.2044618214647
2017-07-18,112.58100128173828,202.1769561767578,137.10354614257812,177.64906981240517
2017-07-19,111.99500274658203,203.24307250976562,137.90814208984375,178.7656492165318
2017-07-20,111.87699890136719,203.30581665039062,138.09014892578125,180.06015572074685
2017-07-21,111.88500213623047,203.16246032714844,138.03265380859375,179.64650861360911
2017-07-22,111.57166798909505,203.13858032226562,138.24337768554688,179.78031820693786
2017-07-23,111.25833384195964,203.1147003173828,138.4541015625,179.9148814896912
2017-07-24,110.94499969482422,203.0908203125,138.66482543945312,180.0502048476449
2017-07-25,111.23200225830078,203.57460021972656,138.31040954589844,179.40160038125023
2017-07-26,112.00299835205078,203.63729858398438,138.76060485839844,179.0144947122559
2017-07-27,111.12799835205078,203.39544677734375,137.8889923095703,180.6893035307645
2017-07-28,111.09700012207031,203.16246032714844,137.77406311035156,179.66137539104278
2017-07-29,110.90133412679036,203.12364705403647,137.57930501302084,179.8741792909995
2017-07-30,110.70566813151042,203.08483378092447,137.3845469156901,180.0877354286255
2017-07-31,110.51000213623047,203.0460205078125,137.18978881835938,180.30204779959527
2017-08-01,110.35900115966797,203.5029296875,137.505859375,181.09795170748654
2017-08-02,110.43199920654297,203.61940002441406,137.87940979003906,181.83170826187742
2017-08-03,110.75700378417969,203.2610321044922,137.34303283691406,180.83966775278495
2017-08-04,109.9000015258789,203.6014862060547,137.59205627441406,181.54986170247403
2017-08-05,110.1953353881836,203.71197001139322,137.88260396321616,181.37655455205308
2017-08-06,110.49066925048828,203.82245381673178,138.17315165201822,181.20417387751368
2017-08-07,110.78600311279297,203.9329376220703,138.4636993408203,181.0327122694442
2017-08-08,110.75,203.52976989746094,138.2242431640625,180.550878244921
2017-08-09,110.10199737548828,203.41331481933594,138.04225158691406,179.27659268690414
2017-08-10,110.04900360107422,200.6181182861328,135.08253479003906,179.28140727102786
2017-08-11,109.10600280761719,200.8868865966797,136.10743713378906,180.38952552252184
2017-08-12,109.14733632405598,201.54388427734375,136.69170633951822,179.8799730996991
2017-08-13,109.1886698404948,202.2008819580078,137.2759755452474,179.3708064603734
2017-08-14,109.2300033569336,202.85787963867188,137.86024475097656,178.86202516659398
2017-08-15,109.93199920654297,202.87576293945312,137.9560089111328,179.68663073034804
2017-08-16,110.59600067138672,203.19833374023438,138.1954803466797,178.3905310961153
2017-08-17,109.9990005493164,200.03579711914062,135.3699188232422,179.11645343124385
2017-08-18,109.3280029296875,199.66847229003906,135.27410888671875,178.091702349782
2017-08-19,109.32533518473308,199.74910990397134,135.21663920084634,177.86042327488224
