Date,Date,index,Open,High,Low,Close,Adj Close,Volume
2010-12-22,2010-12-22,22,54.869998931884766,54.959999084472656,54.790000915527344,54.880001068115234,48.791259765625,35766500.0
2010-12-23,2010-12-23,23,54.779998779296875,54.869998931884766,54.61000061035156,54.7400016784668,48.66679763793945,21664800.0
2010-12-24,2010-12-24,24,54.72999954223633,54.867499351501465,54.510000228881836,54.747501373291016,48.67345905303955,23564525.0
2010-12-25,2010-12-25,25,54.68000030517578,54.864999771118164,54.40999984741211,54.755001068115234,48.68012046813965,25464250.0
2010-12-26,2010-12-26,26,54.630001068115234,54.86250019073486,54.30999946594238,54.76250076293945,48.686781883239746,27363975.0
2010-12-27,2010-12-27,27,54.58000183105469,54.86000061035156,54.209999084472656,54.77000045776367,48.693443298339844,29263700.0
2010-12-28,2010-12-28,28,54.880001068115234,54.91999816894531,54.54999923706055,54.66999816894531,48.60456085205078,24160500.0
2010-12-29,2010-12-29,29,54.81999969482422,54.900001525878906,54.72999954223633,54.790000915527344,48.711238861083984,24132700.0
2010-12-30,2010-12-30,30,54.790000915527344,54.79999923706055,54.54999923706055,54.65999984741211,48.59566116333008,27553300.0
2010-12-31,2010-12-31,31,54.59000015258789,54.619998931884766,54.209999084472656,54.459999084472656,48.41785430908203,38540100.0
2011-01-01,2011-01-01,32,54.71666717529297,54.97666549682617,54.45666631062826,54.743333180745445,48.669752756754555,56024833.33333333
2011-01-02,2011-01-02,33,54.84333419799805,55.33333206176758,54.70333353678385,55.02666727701823,48.921651204427086,73509566.66666666
2011-01-03,2011-01-03,34,54.970001220703125,55.689998626708984,54.95000076293945,55.310001373291016,49.17354965209961,90994300.0
2011-01-04,2011-01-04,35,55.5099983215332,55.54999923706055,54.91999816894531,55.27000045776367,49.13798141479492,43851500.0
2011-01-05,2011-01-05,36,55.099998474121094,55.7599983215332,55.06999969482422,55.7400016784668,49.55583572387695,43787400.0
2011-01-06,2011-01-06,37,55.79999923706055,55.959999084472656,55.68000030517578,55.91999816894531,49.71587371826172,46139600.0
2011-01-07,2011-01-07,38,56.02000045776367,56.04999923706055,55.31999969482422,55.869998931884766,49.67141342163086,72261700.0
2011-01-08,2011-01-08,39,55.93000030517578,56.09333292643229,55.40666707356771,55.93999989827474,49.733648935953774,66691733.333333336
2011-01-09,2011-01-09,40,55.84000015258789,56.13666661580404,55.493334452311196,56.01000086466471,49.795884450276695,61121766.666666664
2011-01-10,2011-01-10,41,55.75,56.18000030517578,55.58000183105469,56.08000183105469,49.85811996459961,55551800.0
2011-01-11,2011-01-11,42,56.310001373291016,56.36000061035156,55.95000076293945,56.15999984741211,49.92924499511719,56663800.0
2011-01-12,2011-01-12,43,56.43000030517578,56.560001373291016,56.20000076293945,56.560001373291016,50.28488540649414,51979300.0
2011-01-13,2011-01-13,44,56.599998474121094,56.72999954223633,56.40999984741211,56.58000183105469,50.30265426635742,47364500.0
2011-01-14,2011-01-14,45,56.599998474121094,57.02000045776367,56.459999084472656,57.0,50.67605209350586,43867400.0
2011-01-15,2011-01-15,46,56.592498779296875,57.072500228881836,56.46749973297119,57.03999996185303,50.711615562438965,49351950.0
2011-01-16,2011-01-16,47,56.584999084472656,57.125,56.47500038146973,57.079999923706055,50.74717903137207,54836500.0
2011-01-17,2011-01-17,48,56.57749938964844,57.177499771118164,56.48250102996826,57.11999988555908,50.782742500305176,60321050.0
2011-01-18,2011-01-18,49,56.56999969482422,57.22999954223633,56.4900016784668,57.15999984741211,50.81830596923828,65805600.0
2011-01-19,2011-01-19,50,57.2599983215332,57.2599983215332,56.31999969482422,56.5099983215332,50.24040985107422,67767200.0
2011-01-20,2011-01-20,51,56.27000045776367,56.349998474121094,55.68000030517578,56.11000061035156,49.884788513183594,92357800.0
2011-01-21,2011-01-21,52,56.38999938964844,56.4900016784668,55.650001525878906,55.68000030517578,49.502498626708984,59673300.0
2011-01-22,2011-01-22,53,56.18999989827474,56.480000813802086,55.66000111897787,55.936667124430336,49.73068618774414,61149966.666666664
2011-01-23,2011-01-23,54,55.99000040690104,56.46999994913737,55.67000071207682,56.1933339436849,49.9588737487793,62626633.333333336
2011-01-24,2011-01-24,55,55.790000915527344,56.459999084472656,55.68000030517578,56.45000076293945,50.18706130981445,64103300.0
2011-01-25,2011-01-25,56,56.16999816894531,56.54999923706055,56.04999923706055,56.529998779296875,50.258209228515625,55305100.0
2011-01-26,2011-01-26,57,56.61000061035156,56.97999954223633,56.45000076293945,56.83000183105469,50.52490234375,60547700.0
2011-01-27,2011-01-27,58,57.0099983215332,57.349998474121094,56.91999816894531,57.18000030517578,50.836082458496094,53656100.0
2011-01-28,2011-01-28,59,57.16999816894531,57.220001220703125,55.470001220703125,55.72999954223633,49.546958923339844,123359900.0
2011-01-29,2011-01-29,60,56.71666590372721,56.86666742960612,55.4433339436849,55.81999969482422,49.62697092692057,105763700.0
2011-01-30,2011-01-30,61,56.26333363850912,56.51333363850912,55.416666666666664,55.90999984741211,49.706982930501304,88167500.0
2011-01-31,2011-01-31,62,55.810001373291016,56.15999984741211,55.38999938964844,56.0,49.78699493408203,70571300.0
2011-02-01,2011-02-01,63,56.41999816894531,57.18000030517578,56.36000061035156,57.04999923706055,50.72049331665039,76952900.0
2011-02-02,2011-02-02,64,56.93000030517578,57.16999816894531,56.84000015258789,56.959999084472656,50.6404914855957,48661000.0
2011-02-03,2011-02-03,65,56.849998474121094,57.13999938964844,56.400001525878906,57.060001373291016,50.72938919067383,45341900.0
2011-02-04,2011-02-04,66,57.04999923706055,57.41999816894531,56.900001525878906,57.380001068115234,51.013893127441406,47647800.0
2011-02-05,2011-02-05,67,57.1966667175293,57.60333251953125,57.06666819254557,57.470001220703125,51.09390513102213,46974233.333333336
2011-02-06,2011-02-06,68,57.34333419799805,57.78666687011719,57.23333485921224,57.560001373291016,51.17391713460287,46300666.666666664
2011-02-07,2011-02-07,69,57.4900016784668,57.970001220703125,57.400001525878906,57.650001525878906,51.253929138183594,45627100.0
2011-02-08,2011-02-08,70,57.66999816894531,58.06999969482422,57.560001373291016,58.029998779296875,51.59176254272461,38099900.0
2011-02-09,2011-02-09,71,57.939998626708984,58.119998931884766,57.75,57.93000030517578,51.50286102294922,62540800.0
2011-02-10,2011-02-10,72,57.54999923706055,58.099998474121094,57.4900016784668,58.02000045776367,51.5828971862793,70194700.0
2011-02-11,2011-02-11,73,57.849998474121094,58.47999954223633,57.77000045776367,58.439998626708984,51.956295013427734,47853500.0
2011-02-12,2011-02-12,74,58.04666519165039,58.539999643961586,57.973333994547524,58.48666636149088,51.997781117757164,48071033.333333336
2011-02-13,2011-02-13,75,58.24333190917969,58.59999974568685,58.17666753133138,58.53333409627279,52.039267222086586,48288566.666666664
2011-02-14,2011-02-14,76,58.439998626708984,58.65999984741211,58.380001068115234,58.58000183105469,52.080753326416016,48506100.0
2011-02-15,2011-02-15,77,58.439998626708984,58.56999969482422,58.22999954223633,58.5,52.0096321105957,39723800.0
2011-02-16,2011-02-16,78,58.650001525878906,59.040000915527344,58.630001068115234,58.880001068115234,52.34748077392578,53061700.0
2011-02-17,2011-02-17,79,58.59000015258789,58.970001220703125,58.54999923706055,58.86000061035156,52.3297004699707,38361900.0
2011-02-18,2011-02-18,80,58.86000061035156,58.970001220703125,58.5099983215332,58.72999954223633,52.21410369873047,44334300.0
2011-02-19,2011-02-19,81,58.62750053405762,58.76000118255615,58.11749839782715,58.304999351501465,51.83625602722168,56400250.0
2011-02-20,2011-02-20,82,58.39500045776367,58.55000114440918,57.724998474121094,57.8799991607666,51.45840835571289,68466200.0
2011-02-21,2011-02-21,83,58.16250038146973,58.34000110626221,57.33249855041504,57.45499897003174,51.0805606842041,80532150.0
2011-02-22,2011-02-22,84,57.93000030517578,58.130001068115234,56.939998626708984,57.029998779296875,50.70271301269531,92598100.0
2011-02-23,2011-02-23,85,57.029998779296875,57.22999954223633,56.130001068115234,56.560001373291016,50.28488540649414,97842900.0
2011-02-24,2011-02-24,86,56.68000030517578,57.029998779296875,56.13999938964844,56.86000061035156,50.55158996582031,98716100.0
2011-02-25,2011-02-25,87,57.18000030517578,57.720001220703125,57.119998931884766,57.650001525878906,51.253929138183594,54094600.0
2011-02-26,2011-02-26,88,57.413333892822266,57.83000055948893,57.22333272298177,57.69000116984049,51.289496103922524,53197333.333333336
2011-02-27,2011-02-27,89,57.64666748046875,57.93999989827474,57.326666514078774,57.730000813802086,51.32506306966146,52300066.666666664
2011-02-28,2011-02-28,90,57.880001068115234,58.04999923706055,57.43000030517578,57.77000045776367,51.36063003540039,51402800.0
2011-03-01,2011-03-01,91,58.02000045776367,58.02000045776367,56.70000076293945,56.84000015258789,50.533809661865234,91993900.0
2011-03-02,2011-03-02,92,56.810001373291016,57.5099983215332,56.790000915527344,57.13999938964844,50.80051040649414,61552900.0
2011-03-03,2011-03-03,93,57.66999816894531,58.369998931884766,57.66999816894531,58.27000045776367,51.805152893066406,64146600.0
2011-03-04,2011-03-04,94,58.25,58.2599983215332,57.59000015258789,57.970001220703125,51.53843688964844,62328400.0
2011-03-05,2011-03-05,95,58.23666636149088,58.2599983215332,57.28333282470703,57.710000356038414,51.30728022257487,74375600.0
2011-03-06,2011-03-06,96,58.22333272298177,58.2599983215332,56.97666549682617,57.449999491373696,51.076123555501304,86422800.0
2011-03-07,2011-03-07,97,58.209999084472656,58.2599983215332,56.66999816894531,57.189998626708984,50.844966888427734,98470000.0
2011-03-08,2011-03-08,98,57.119998931884766,57.68000030517578,56.77000045776367,57.41999816894531,51.04945373535156,62399100.0
2011-03-09,2011-03-09,99,57.209999084472656,57.27000045776367,56.720001220703125,57.029998779296875,50.70271301269531,84764200.0
2011-03-10,2011-03-10,100,56.38999938964844,56.52000045776367,55.90999984741211,56.13999938964844,49.911468505859375,102894400.0
2011-03-11,2011-03-11,101,55.81999969482422,56.65999984741211,55.81999969482422,56.4900016784668,50.22263717651367,81679400.0
2011-03-12,2011-03-12,102,55.93999989827474,56.63666661580404,55.833333333333336,56.42333475748698,50.1633669535319,78974866.66666667
2011-03-13,2011-03-13,103,56.06000010172526,56.61333338419596,55.846666971842446,56.356667836507164,50.10409673055013,76270333.33333333
2011-03-14,2011-03-14,104,56.18000030517578,56.59000015258789,55.86000061035156,56.290000915527344,50.04482650756836,73565800.0
2011-03-15,2011-03-15,105,54.63999938964844,55.81999969482422,54.470001220703125,55.4900016784668,49.333580017089844,101276500.0
2011-03-16,2011-03-16,106,55.029998779296875,55.34000015258789,53.77000045776367,54.150001525878906,48.14224624633789,176507700.0
2011-03-17,2011-03-17,107,55.0099983215332,55.2400016784668,54.130001068115234,54.650001525878906,48.58677673339844,94434500.0
2011-03-18,2011-03-18,108,55.220001220703125,55.220001220703125,54.40999984741211,54.45000076293945,48.47726821899414,94887200.0
2011-03-19,2011-03-19,109,55.24000040690104,55.40666707356771,54.43999989827474,54.800000508626304,48.78887685139974,82399133.33333333
2011-03-20,2011-03-20,110,55.25999959309896,55.59333292643229,54.46999994913737,55.15000025431315,49.100485483805336,69911066.66666667
2011-03-21,2011-03-21,111,55.279998779296875,55.779998779296875,54.5,55.5,49.41209411621094,57423000.0
2011-03-22,2011-03-22,112,55.58000183105469,55.61000061035156,55.279998779296875,55.400001525878906,49.32304763793945,36162100.0
2011-03-23,2011-03-23,113,55.20000076293945,55.869998931884766,54.81999969482422,55.709999084472656,49.599056243896484,60365100.0
2011-03-24,2011-03-24,114,56.130001068115234,56.81999969482422,55.81999969482422,56.70000076293945,50.48044967651367,69502400.0
2011-03-25,2011-03-25,115,56.880001068115234,57.220001220703125,56.72999954223633,56.84000015258789,50.605098724365234,74131100.0
2011-03-26,2011-03-26,116,56.95000076293945,57.18000030517578,56.653333028157554,56.73666636149088,50.5130983988444,62028733.333333336
2011-03-27,2011-03-27,117,57.02000045776367,57.13999938964844,56.576666514078774,56.63333257039388,50.42109807332357,49926366.66666667
2011-03-28,2011-03-28,118,57.09000015258789,57.099998474121094,56.5,56.529998779296875,50.329097747802734,37824000.0
2011-03-29,2011-03-29,119,56.400001525878906,57.08000183105469,56.22999954223633,57.08000183105469,50.818790435791016,47994800.0
2011-03-30,2011-03-30,120,57.36000061035156,57.43000030517578,57.08000183105469,57.349998474121094,51.05915832519531,44935900.0
2011-03-31,2011-03-31,121,57.25,57.47999954223633,57.150001525878906,57.43000030517578,51.130367279052734,50004300.0
2011-04-01,2011-04-01,122,57.720001220703125,57.900001525878906,57.290000915527344,57.459999084472656,51.157100677490234,68031800.0
2011-04-02,2011-04-02,123,57.686667124430336,57.82666778564453,57.20000076293945,57.39666620890299,51.10071690877279,61574233.333333336
2011-04-03,2011-04-03,124,57.653333028157554,57.753334045410156,57.11000061035156,57.333333333333336,51.044333140055336,55116666.666666664
2011-04-04,2011-04-04,125,57.619998931884766,57.68000030517578,57.02000045776367,57.27000045776367,50.98794937133789,48659100.0
2011-04-05,2011-04-05,126,57.15999984741211,57.4900016784668,57.0,57.119998931884766,50.85438537597656,55349400.0
2011-04-06,2011-04-06,127,57.560001373291016,57.72999954223633,56.93000030517578,57.2599983215332,50.979034423828125,49532100.0
2011-04-07,2011-04-07,128,57.2400016784668,57.599998474121094,56.810001373291016,57.220001220703125,50.94343566894531,60697000.0
2011-04-08,2011-04-08,129,57.47999954223633,57.56999969482422,56.650001525878906,56.95000076293945,50.703041076660156,42782200.0
2011-04-09,2011-04-09,130,57.37666575113932,57.47666676839193,56.620001475016274,56.88666661580404,50.64665603637695,42672033.333333336
2011-04-10,2011-04-10,131,57.27333196004232,57.38333384195963,56.59000142415365,56.82333246866862,50.59027099609375,42561866.666666664
2011-04-11,2011-04-11,132,57.16999816894531,57.290000915527344,56.560001373291016,56.7599983215332,50.53388595581055,42451700.0
2011-04-12,2011-04-12,133,56.5,56.63999938964844,56.150001525878906,56.369998931884766,50.18666076660156,50422800.0
2011-04-13,2011-04-13,134,56.790000915527344,57.0,56.400001525878906,56.849998474121094,50.6140022277832,49979800.0
2011-04-14,2011-04-14,135,56.459999084472656,56.83000183105469,56.22999954223633,56.75,50.52497100830078,53544100.0
2011-04-15,2011-04-15,136,56.529998779296875,56.869998931884766,56.279998779296875,56.650001525878906,50.43594741821289,68530000.0
2011-04-16,2011-04-16,137,56.37999979654948,56.66999944051107,55.959999084472656,56.51666768391927,50.317240397135414,68708333.33333333
2011-04-17,2011-04-17,138,56.230000813802086,56.46999994913737,55.63999938964844,56.38333384195963,50.198533376057945,68886666.66666667
2011-04-18,2011-04-18,139,56.08000183105469,56.27000045776367,55.31999969482422,56.25,50.07982635498047,69065000.0
2011-04-19,2011-04-19,140,56.400001525878906,56.599998474121094,56.099998474121094,56.599998474121094,50.39142608642578,38608400.0
2011-04-20,2011-04-20,141,57.599998474121094,57.939998626708984,57.529998779296875,57.880001068115234,51.53102493286133,67397500.0
2011-04-21,2011-04-21,142,58.439998626708984,58.470001220703125,58.15999984741211,58.34000015258789,51.94055938720703,43666800.0
2011-04-22,2011-04-22,143,58.42749881744385,58.48250102996826,58.1899995803833,58.37750053405762,51.973944664001465,39094300.0
2011-04-23,2011-04-23,144,58.41499900817871,58.4950008392334,58.21999931335449,58.415000915527344,52.0073299407959,34521800.0
2011-04-24,2011-04-24,145,58.402499198913574,58.507500648498535,58.249999046325684,58.45250129699707,52.04071521759033,29949300.0
2011-04-25,2011-04-25,146,58.38999938964844,58.52000045776367,58.279998779296875,58.4900016784668,52.074100494384766,25376800.0
2011-04-26,2011-04-26,147,58.63999938964844,59.029998779296875,58.5099983215332,58.81999969482422,52.3679084777832,49400000.0
2011-04-27,2011-04-27,148,58.93000030517578,59.290000915527344,58.65999984741211,59.220001220703125,52.72403335571289,56465500.0
2011-04-28,2011-04-28,149,59.040000915527344,59.22999954223633,58.880001068115234,59.130001068115234,52.6439208984375,48100000.0
2011-04-29,2011-04-29,150,59.02000045776367,59.290000915527344,58.97999954223633,59.08000183105469,52.59939956665039,44831200.0
2011-04-30,2011-04-30,151,59.06999969482422,59.30666732788086,58.926666259765625,59.0433349609375,52.56675465901693,45937266.666666664
2011-05-01,2011-05-01,152,59.119998931884766,59.323333740234375,58.87333297729492,59.00666809082031,52.53410975138346,47043333.333333336
2011-05-02,2011-05-02,153,59.16999816894531,59.34000015258789,58.81999969482422,58.970001220703125,52.50146484375,48149400.0
2011-05-03,2011-05-03,154,58.939998626708984,59.0,58.33000183105469,58.689998626708984,52.252174377441406,38100000.0
2011-05-04,2011-05-04,155,58.720001220703125,58.869998931884766,58.11000061035156,58.599998474121094,52.17203140258789,53097200.0
2011-05-05,2011-05-05,156,58.310001373291016,58.970001220703125,58.08000183105469,58.279998779296875,51.88714599609375,72200000.0
2011-05-06,2011-05-06,157,58.86000061035156,59.20000076293945,58.310001373291016,58.470001220703125,52.056312561035156,72507000.0
2011-05-07,2011-05-07,158,58.76333363850912,59.106666564941406,58.320000966389976,58.54333368937174,52.12159983317057,61678666.666666664
2011-05-08,2011-05-08,159,58.666666666666664,59.01333236694336,58.33000055948893,58.61666615804037,52.18688710530599,50850333.33333333
2011-05-09,2011-05-09,160,58.56999969482422,58.91999816894531,58.34000015258789,58.689998626708984,52.252174377441406,40022000.0
2011-05-10,2011-05-10,161,58.86000061035156,59.279998779296875,58.779998779296875,59.189998626708984,52.697322845458984,38053600.0
2011-05-11,2011-05-11,162,59.099998474121094,59.310001373291016,58.36000061035156,58.7599983215332,52.31449890136719,61900000.0
2011-05-12,2011-05-12,163,58.58000183105469,59.189998626708984,58.2400016784668,59.11000061035156,52.62611389160156,66100000.0
2011-05-13,2011-05-13,164,58.970001220703125,59.06999969482422,58.38999938964844,58.40999984741211,52.00288391113281,63506600.0
2011-05-14,2011-05-14,165,58.6933339436849,58.81999969482422,58.016666412353516,58.073333740234375,51.70315170288086,66709500.0
2011-05-15,2011-05-15,166,58.416666666666664,58.56999969482422,57.643333435058594,57.73666763305664,51.403419494628906,69912400.0
2011-05-16,2011-05-16,167,58.13999938964844,58.31999969482422,57.27000045776367,57.400001525878906,51.10368728637695,73115300.0
2011-05-17,2011-05-17,168,57.099998474121094,57.56999969482422,56.97999954223633,57.560001373291016,51.246116638183594,63136000.0
2011-05-18,2011-05-18,169,57.47999954223633,58.13999938964844,57.40999984741211,58.040000915527344,51.67346954345703,42351100.0
2011-05-19,2011-05-19,170,58.220001220703125,58.34000015258789,57.849998474121094,58.209999084472656,51.82482147216797,35015800.0
2011-05-20,2011-05-20,171,58.150001525878906,58.209999084472656,57.689998626708984,57.77000045776367,51.43308639526367,44703300.0
2011-05-21,2011-05-21,172,57.76000086466471,57.856666564941406,57.34333292643229,57.48666636149088,51.180833180745445,44368866.666666664
2011-05-22,2011-05-22,173,57.37000020345052,57.503334045410156,56.9966672261556,57.2033322652181,50.92857996622721,44034433.333333336
2011-05-23,2011-05-23,174,56.97999954223633,57.150001525878906,56.650001525878906,56.91999816894531,50.676326751708984,43700000.0
2011-05-24,2011-05-24,175,57.060001373291016,57.06999969482422,56.560001373291016,56.56999969482422,50.36471939086914,39314800.0
2011-05-25,2011-05-25,176,56.5,57.060001373291016,56.470001220703125,56.790000915527344,50.56058883666992,41369000.0
2011-05-26,2011-05-26,177,56.619998931884766,57.29999923706055,56.61000061035156,57.13999938964844,50.87220001220703,40564100.0
2011-05-27,2011-05-27,178,57.2400016784668,57.4900016784668,57.189998626708984,57.43000030517578,51.130367279052734,30127200.0
2011-05-28,2011-05-28,179,57.42250156402588,57.70750141143799,57.309998512268066,57.66250038146973,51.33736991882324,34492925.0
2011-05-29,2011-05-29,180,57.60500144958496,57.92500114440918,57.42999839782715,57.89500045776367,51.54437255859375,38858650.0
2011-05-30,2011-05-30,181,57.78750133514404,58.14250087738037,57.54999828338623,58.12750053405762,51.75137519836426,43224375.0
2011-05-31,2011-05-31,182,57.970001220703125,58.36000061035156,57.66999816894531,58.36000061035156,51.958377838134766,47590100.0
2011-06-01,2011-06-01,183,58.220001220703125,58.36000061035156,57.040000915527344,57.09000015258789,50.82767868041992,51795000.0
2011-06-02,2011-06-02,184,57.20000076293945,57.40999984741211,56.88999938964844,57.209999084472656,50.93451690673828,50198100.0
2011-06-03,2011-06-03,185,56.54999923706055,56.9900016784668,56.27000045776367,56.349998474121094,50.168861389160156,57773700.0
2011-06-04,2011-06-04,186,56.43999989827474,56.83666737874349,56.13333384195963,56.19666544596354,50.03233846028646,55241000.0
2011-06-05,2011-06-05,187,56.33000055948893,56.68333307902018,55.9966672261556,56.04333241780599,49.89581553141276,52708300.0
2011-06-06,2011-06-06,188,56.220001220703125,56.529998779296875,55.86000061035156,55.88999938964844,49.75929260253906,50175600.0
2011-06-07,2011-06-07,189,56.040000915527344,56.2599983215332,55.75,55.790000915527344,49.67027282714844,46311100.0
2011-06-08,2011-06-08,190,55.66999816894531,55.77000045776367,55.22999954223633,55.38999938964844,49.31416320800781,46426400.0
2011-06-09,2011-06-09,191,55.40999984741211,55.7599983215332,55.22999954223633,55.4900016784668,49.403194427490234,45307500.0
2011-06-10,2011-06-10,192,55.22999954223633,55.34000015258789,54.59000015258789,54.63999938964844,48.64642333984375,53740600.0
2011-06-11,2011-06-11,193,55.04333241780599,55.20333353678385,54.54333368937174,54.63999938964844,48.64642333984375,48406000.0
2011-06-12,2011-06-12,194,54.85666529337565,55.06666692097982,54.4966672261556,54.63999938964844,48.64642333984375,43071400.0
2011-06-13,2011-06-13,195,54.66999816894531,54.93000030517578,54.45000076293945,54.63999938964844,48.64642333984375,37736800.0
2011-06-14,2011-06-14,196,55.060001373291016,55.470001220703125,55.029998779296875,55.34000015258789,49.26963806152344,40565300.0
2011-06-15,2011-06-15,197,54.810001373291016,55.150001525878906,54.18000030517578,54.290000915527344,48.334808349609375,59022400.0
2011-06-16,2011-06-16,198,54.31999969482422,54.5,53.619998931884766,54.08000183105469,48.147857666015625,66316200.0
2011-06-17,2011-06-17,199,54.400001525878906,54.599998474121094,53.630001068115234,53.790000915527344,47.997047424316406,70337000.0
2011-06-18,2011-06-18,200,54.14666748046875,54.47666549682617,53.63333384195963,53.88333384195963,48.08033243815104,59358966.666666664
2011-06-19,2011-06-19,201,53.893333435058594,54.35333251953125,53.63666661580404,53.97666676839193,48.16361745198568,48380933.33333333
2011-06-20,2011-06-20,202,53.63999938964844,54.22999954223633,53.63999938964844,54.06999969482422,48.24690246582031,37402900.0
2011-06-21,2011-06-21,203,54.2599983215332,55.290000915527344,54.029998779296875,55.22999954223633,49.281978607177734,55892800.0
2011-06-22,2011-06-22,204,55.0,55.31999969482422,54.81999969482422,54.83000183105469,48.925048828125,36833300.0
2011-06-23,2011-06-23,205,54.2400016784668,55.369998931884766,54.060001373291016,55.34000015258789,49.380123138427734,80743300.0
2011-06-24,2011-06-24,206,55.08000183105469,55.130001068115234,54.27000045776367,54.380001068115234,48.52350616455078,56298300.0
2011-06-25,2011-06-25,207,54.86666742960612,55.26333363850912,54.28666687011719,54.67000071207682,48.78227742513021,54188500.0
2011-06-26,2011-06-26,208,54.653333028157554,55.39666620890299,54.3033332824707,54.960000356038414,49.04104868570963,52078700.0
2011-06-27,2011-06-27,209,54.439998626708984,55.529998779296875,54.31999969482422,55.25,49.29981994628906,49968900.0
2011-06-28,2011-06-28,210,55.369998931884766,56.08000183105469,55.290000915527344,56.06999969482422,50.03151321411133,47028800.0
2011-06-29,2011-06-29,211,56.20000076293945,56.40999984741211,55.900001525878906,56.29999923706055,50.23674011230469,65407300.0
2011-06-30,2011-06-30,212,56.5,57.09000015258789,56.470001220703125,57.04999923706055,50.905982971191406,50347200.0
2011-07-01,2011-07-01,213,57.08000183105469,57.9900016784668,56.91999816894531,57.90999984741211,51.6733512878418,53203900.0
2011-07-02,2011-07-02,214,57.3025016784668,58.0575008392334,57.147499084472656,57.982500076293945,51.73804473876953,50685125.0
2011-07-03,2011-07-03,215,57.525001525878906,58.125,57.375,58.05500030517578,51.802738189697266,48166350.0
2011-07-04,2011-07-04,216,57.747501373291016,58.1924991607666,57.602500915527344,58.12750053405762,51.867431640625,45647575.0
2011-07-05,2011-07-05,217,57.970001220703125,58.2599983215332,57.83000183105469,58.20000076293945,51.932125091552734,43128800.0
2011-07-06,2011-07-06,218,58.130001068115234,58.4900016784668,57.939998626708984,58.38999938964844,52.101654052734375,49282700.0
2011-07-07,2011-07-07,219,58.83000183105469,59.36000061035156,58.7400016784668,59.189998626708984,52.815486907958984,54799800.0
2011-07-08,2011-07-08,220,58.68000030517578,59.040000915527344,58.369998931884766,59.029998779296875,52.672725677490234,69519500.0
2011-07-09,2011-07-09,221,58.59000015258789,58.93000030517578,58.166665395100914,58.67333221435547,52.3544667561849,63706600.0
2011-07-10,2011-07-10,222,58.5,58.81999969482422,57.963331858317055,58.31666564941406,52.036207834879555,57893700.0
2011-07-11,2011-07-11,223,58.40999984741211,58.709999084472656,57.7599983215332,57.959999084472656,51.71794891357422,52080800.0
2011-07-12,2011-07-12,224,57.95000076293945,58.06999969482422,57.459999084472656,57.52000045776367,51.325347900390625,84000700.0
2011-07-13,2011-07-13,225,57.939998626708984,58.34000015258789,57.54999923706055,57.7599983215332,51.53950500488281,82378100.0
