,Date,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,,SPXL,VOO,SPXL,VOO,SPXL,VOO,SPXL,VOO,SPXL,VOO,SPXL,VOO
22,2011-02-03,6.1866559982299805,94.3017807006836,6.6591668128967285,119.63999938964844,6.6875,119.80000305175781,6.4741668701171875,118.5,6.5833330154418945,119.19999694824219,11728800,72250
23,2011-02-04,6.234656810760498,94.55400085449219,6.7108330726623535,119.95999908447266,6.722499847412109,120.0199966430664,6.579999923706055,119.13999938964844,6.670833110809326,119.69999694824219,10027200,97050
24,2011-02-07,6.361626625061035,95.15303802490234,6.847499847412109,120.72000122070312,6.91083288192749,121.12000274658203,6.762499809265137,120.26000213623047,6.764999866485596,120.30000305175781,9831600,118050
25,2011-02-08,6.444466590881348,95.59442138671875,6.936666965484619,121.27999877929688,6.946667194366455,121.30000305175781,6.807499885559082,120.5999984741211,6.869166851043701,120.87999725341797,7790400,153500
26,2011-02-09,6.407305717468262,95.35796356201172,6.896667003631592,120.9800033569336,6.946667194366455,121.27999877929688,6.792500019073486,120.45999908447266,6.891666889190674,120.9800033569336,10884000,139650
27,2011-02-10,6.4181437492370605,95.38947296142578,6.908332824707031,121.0199966430664,6.926667213439941,121.16000366210938,6.743332862854004,120.16000366210938,6.7866668701171875,120.4000015258789,9261600,125200
28,2011-02-11,6.5396952629089355,95.98855590820312,7.0391669273376465,121.77999877929688,7.059999942779541,121.91999816894531,6.824999809265137,120.55999755859375,6.829999923706055,120.5999984741211,15388800,149200
29,2011-02-14,6.589242935180664,96.22502899169922,7.09250020980835,122.08000183105469,7.107500076293945,122.13999938964844,7.010000228881836,121.58000183105469,7.0258331298828125,121.72000122070312,10832400,92200
30,2011-02-15,6.525758266448975,95.87818145751953,7.024167060852051,121.63999938964844,7.058332920074463,121.86000061035156,6.970832824707031,121.37999725341797,7.030832767486572,121.72000122070312,7975200,82150
31,2011-02-16,6.648080825805664,96.49300384521484,7.155832767486572,122.41999816894531,7.18416690826416,122.5999984741211,7.058332920074463,121.9800033569336,7.09499979019165,122.0999984741211,11973600,94300
32,2011-02-17,6.713889122009277,96.85560607910156,7.2266669273376465,122.87999725341797,7.25,122.95999908447266,7.085000038146973,121.95999908447266,7.1041669845581055,122.05999755859375,9907200,158250
33,2011-02-18,6.740985870361328,97.01323699951172,7.255833148956299,123.08000183105469,7.288332939147949,123.22000122070312,7.180832862854004,122.68000030517578,7.237500190734863,122.95999908447266,7836000,120800
34,2011-02-22,6.323690891265869,95.02696228027344,6.806666851043701,120.55999755859375,7.1458330154418945,122.37999725341797,6.75333309173584,120.23999786376953,7.031667232513428,121.68000030517578,21571200,288400
35,2011-02-23,6.202140808105469,94.49095153808594,6.675833225250244,119.87999725341797,6.84833288192749,120.76000213623047,6.529167175292969,119.0999984741211,6.800833225250244,120.5,15822000,276000
36,2011-02-24,6.1874308586120605,94.3963623046875,6.659999847412109,119.76000213623047,6.736667156219482,120.16000366210938,6.4658331871032715,118.66000366210938,6.6483330726623535,119.66000366210938,21230400,241300
37,2011-02-25,6.391820907592773,95.42105102539062,6.880000114440918,121.05999755859375,6.892499923706055,121.12000274658203,6.728332996368408,120.19999694824219,6.739999771118164,120.33999633789062,13113600,106350
38,2011-02-28,6.514918804168701,95.98855590820312,7.012499809265137,121.77999877929688,7.0391669273376465,121.94000244140625,6.887499809265137,121.16000366210938,6.966667175292969,121.54000091552734,15357600,208350
39,2011-03-01,6.1866559982299805,94.34906768798828,6.6591668128967285,119.69999694824219,7.095832824707031,122.30000305175781,6.652500152587891,119.69999694824219,7.0833330154418945,122.27999877929688,23127600,235350
40,2011-03-02,6.218398571014404,94.61705017089844,6.693333148956299,120.04000091552734,6.795833110809326,120.55999755859375,6.611667156219482,119.5,6.624166965484619,119.62000274658203,15442800,176350
41,2011-03-03,6.5396952629089355,96.24075317382812,7.0391669273376465,122.0999984741211,7.071667194366455,122.23999786376953,6.882500171661377,121.08000183105469,6.887499809265137,121.08000183105469,19180800,136450
42,2011-03-04,6.406530380249023,95.53138732910156,6.8958330154418945,121.19999694824219,7.056666851043701,122.05999755859375,6.763332843780518,120.4000015258789,7.040832996368408,122.05999755859375,28984800,168250
43,2011-03-07,6.242400169372559,94.69588470458984,6.719167232513428,120.13999938964844,7.0,121.73999786376953,6.611667156219482,119.5999984741211,6.9583330154418945,121.5999984741211,16789200,155200
44,2011-03-08,6.405755996704102,95.57868194580078,6.894999980926514,121.26000213623047,6.9583330154418945,121.62000274658203,6.663332939147949,119.95999908447266,6.761666774749756,120.41999816894531,17228400,106350
45,2011-03-09,6.377884864807129,95.46835327148438,6.864999771118164,121.12000274658203,6.926667213439941,121.37999725341797,6.743332862854004,120.5,6.847499847412109,121.05999755859375,19587600,116450
46,2011-03-10,6.028719902038574,93.718505859375,6.489167213439941,118.9000015258789,6.649167060852051,119.87999725341797,6.46416711807251,118.76000213623047,6.646667003631592,119.87999725341797,25024800,267850
47,2011-03-11,6.141753673553467,94.34906768798828,6.610833168029785,119.69999694824219,6.681666851043701,120.13999938964844,6.412499904632568,118.4000015258789,6.413332939147949,118.4000015258789,15356400,134350
48,2011-03-14,6.036460876464844,93.79731750488281,6.497499942779541,119.0,6.564167022705078,119.26000213623047,6.34833288192749,118.05999755859375,6.485000133514404,118.95999908447266,21320400,146100
49,2011-03-15,5.847556114196777,92.75688934326172,6.2941670417785645,117.68000030517578,6.396667003631592,118.23999786376953,5.960000038146973,115.62000274658203,5.991666793823242,115.81999969482422,28333200,346800
50,2011-03-16,5.533229351043701,90.99128723144531,5.9558329582214355,115.44000244140625,6.295833110809326,117.55999755859375,5.820000171661377,114.63999938964844,6.230000019073486,117.26000213623047,41353200,339900
51,2011-03-17,5.715941905975342,92.12629699707031,6.152500152587891,116.87999725341797,6.247499942779541,117.4000015258789,6.06583309173584,116.23999786376953,6.199999809265137,117.13999938964844,22156800,176200
52,2011-03-18,5.794137001037598,92.52040100097656,6.236667156219482,117.37999725341797,6.394999980926514,118.4000015258789,6.195833206176758,117.13999938964844,6.385000228881836,118.4000015258789,23245200,127700
53,2011-03-21,6.06046199798584,93.9234390258789,6.5233330726623535,119.16000366210938,6.5625,119.37999725341797,6.440000057220459,118.68000030517578,6.453332901000977,118.83999633789062,16153200,136100
54,2011-03-22,5.99542760848999,93.59236907958984,6.453332901000977,118.73999786376953,6.550833225250244,119.30000305175781,6.4375,118.69999694824219,6.521667003631592,119.18000030517578,16443600,137800
55,2011-03-23,6.046525955200195,93.89192962646484,6.508333206176758,119.12000274658203,6.55916690826416,119.41999816894531,6.307499885559082,117.94000244140625,6.3958330154418945,118.5199966430664,12088800,204150
56,2011-03-24,6.225367069244385,94.77468872070312,6.700832843780518,120.23999786376953,6.7266669273376465,120.37999725341797,6.505000114440918,119.19999694824219,6.613333225250244,119.81999969482422,16778400,110800
57,2011-03-25,6.286529541015625,95.05656433105469,6.766666889190674,120.05999755859375,6.859167098999023,120.58000183105469,6.7083330154418945,119.77999877929688,6.758333206176758,120.0199966430664,16087200,134300
58,2011-03-28,6.240852355957031,94.85069274902344,6.71750020980835,119.80000305175781,6.863333225250244,120.63999938964844,6.7108330726623535,119.76000213623047,6.813333034515381,120.37999725341797,9057600,166150
59,2011-03-29,6.367819786071777,95.46827697753906,6.8541669845581055,120.58000183105469,6.855000019073486,120.62000274658203,6.631667137145996,119.30000305175781,6.698332786560059,119.69999694824219,12357600,110950
60,2011-03-30,6.510274410247803,96.11750030517578,7.007500171661377,121.4000015258789,7.058332920074463,121.73999786376953,6.932499885559082,121.12000274658203,6.957499980926514,121.23999786376953,12403200,105550
61,2011-03-31,6.491693019866943,95.9908218383789,6.987500190734863,121.23999786376953,7.0391669273376465,121.55999755859375,6.9583330154418945,121.0999984741211,6.983333110809326,121.30000305175781,9019200,127500
62,2011-04-01,6.572984218597412,96.43419647216797,7.074999809265137,121.80000305175781,7.1666669845581055,122.33999633789062,7.02666711807251,121.5,7.111667156219482,122.12000274658203,12213600,70400
63,2011-04-04,6.592339038848877,96.48167419433594,7.095832824707031,121.86000061035156,7.1591668128967285,122.26000213623047,7.037499904632568,121.5199966430664,7.127500057220459,122.0999984741211,9080400,78800
64,2011-04-05,6.592339038848877,96.48167419433594,7.095832824707031,121.86000061035156,7.195833206176758,122.31999969482422,7.050000190734863,121.55999755859375,7.054166793823242,121.55999755859375,9904800,204950
65,2011-04-06,6.644211292266846,96.76673889160156,7.15166711807251,122.22000122070312,7.2216668128967285,122.5,7.073332786560059,121.77999877929688,7.195000171661377,122.4800033569336,9038400,142900
66,2011-04-07,6.591564655303955,96.5925521850586,7.09499979019165,122.0,7.199166774749756,122.5,6.993332862854004,121.36000061035156,7.117499828338623,122.05999755859375,11648400,107150
67,2011-04-08,6.513370037078857,96.22834777832031,7.010832786560059,121.54000091552734,7.198332786560059,122.5199966430664,6.926667213439941,121.0199966430664,7.174167156219482,122.5,9889200,86850
68,2011-04-11,6.454531669616699,95.89582824707031,6.947500228881836,121.12000274658203,7.105833053588867,122.0199966430664,6.889999866485596,120.91999816894531,7.045833110809326,121.68000030517578,10888800,139650
69,2011-04-12,6.3027873039245605,95.1990737915039,6.7841668128967285,120.23999786376953,6.868332862854004,120.5999984741211,6.7108330726623535,119.80000305175781,6.8308329582214355,120.5,19225200,104800
70,2011-04-13,6.309754848480225,95.23074340820312,6.7916669845581055,120.27999877929688,6.900000095367432,120.9000015258789,6.712500095367432,119.80000305175781,6.883333206176758,120.83999633789062,13984800,185100
71,2011-04-14,6.326014518737793,95.24657440185547,6.80916690826416,120.30000305175781,6.835000038146973,120.5,6.612500190734863,119.16000366210938,6.674167156219482,119.58000183105469,10696800,78450
72,2011-04-15,6.397240161895752,95.57910919189453,6.885832786560059,120.72000122070312,6.935832977294922,121.04000091552734,6.78249979019165,120.22000122070312,6.84250020980835,120.5,14944800,79700
73,2011-04-18,6.175817489624023,94.5340347290039,6.647500038146973,119.4000015258789,6.691667079925537,119.5999984741211,6.489999771118164,118.44000244140625,6.652500152587891,119.30000305175781,21690000,151650
74,2011-04-19,6.2725934982299805,95.11991882324219,6.751667022705078,120.13999938964844,6.769999980926514,120.13999938964844,6.632500171661377,119.31999969482422,6.686666965484619,119.62000274658203,17607600,78900
75,2011-04-20,6.555176734924316,96.40251922607422,7.055832862854004,121.76000213623047,7.09250020980835,121.9800033569336,6.998332977294922,121.4800033569336,6.998332977294922,121.58000183105469,16110000,173250
76,2011-04-21,6.649630546569824,96.83008575439453,7.15749979019165,122.30000305175781,7.1666669845581055,122.37999725341797,7.0833330154418945,121.94000244140625,7.144999980926514,122.37999725341797,9032400,197850
77,2011-04-25,6.63569450378418,96.73506927490234,7.142499923706055,122.18000030517578,7.174167156219482,122.4000015258789,7.070833206176758,121.81999969482422,7.15166711807251,122.31999969482422,8326800,99000
78,2011-04-26,6.803697109222412,97.57429504394531,7.323332786560059,123.23999786376953,7.369166851043701,123.5,7.186666965484619,122.5199966430664,7.211667060852051,122.62000274658203,9565200,85050
79,2011-04-27,6.933762073516846,98.20767211914062,7.4633331298828125,124.04000091552734,7.494999885559082,124.23999786376953,7.274167060852051,123.0,7.37166690826416,123.55999755859375,9602400,72850
80,2011-04-28,7.001117706298828,98.52438354492188,7.53583288192749,124.44000244140625,7.569167137145996,124.5999984741211,7.425833225250244,123.86000061035156,7.43416690826416,123.9000015258789,12918000,66050
81,2011-04-29,7.061506748199463,98.80945587158203,7.600832939147949,124.80000305175781,7.616666793823242,124.87999725341797,7.517499923706055,124.41999816894531,7.546667098999023,124.5,8976000,99000
82,2011-05-02,7.018150806427002,98.58773803710938,7.554166793823242,124.5199966430664,7.720832824707031,125.44000244140625,7.510832786560059,124.31999969482422,7.7058329582214355,125.44000244140625,10220400,131000
83,2011-05-03,6.91827917098999,98.27104949951172,7.446667194366455,124.12000274658203,7.545000076293945,124.5199966430664,7.334167003631592,123.5,7.502500057220459,124.36000061035156,12174000,66500
84,2011-05-04,6.775825500488281,97.60599517822266,7.293333053588867,123.27999877929688,7.454166889190674,124.0999984741211,7.197500228881836,122.77999877929688,7.454166889190674,124.0999984741211,13485600,107000
85,2011-05-05,6.6132426261901855,96.75088500976562,7.118332862854004,122.19999694824219,7.326666831970215,123.36000061035156,7.019999980926514,121.63999938964844,7.178332805633545,122.62000274658203,18632400,98950
86,2011-05-06,6.692210674285889,97.21009063720703,7.203332901000977,122.77999877929688,7.435832977294922,124.0,7.126667022705078,122.27999877929688,7.324166774749756,123.4800033569336,17847600,138550
87,2011-05-09,6.788986682891846,97.60599517822266,7.307499885559082,123.27999877929688,7.366666793823242,123.58000183105469,7.183332920074463,122.58000183105469,7.2133331298828125,122.80000305175781,8986800,66000
88,2011-05-10,6.969377040863037,98.4135513305664,7.501667022705078,124.30000305175781,7.537499904632568,124.4800033569336,7.355000019073486,123.5199966430664,7.37833309173584,123.66000366210938,11820000,175550
89,2011-05-11,6.74717903137207,97.36846923828125,7.262499809265137,122.9800033569336,7.474999904632568,124.12000274658203,7.1591668128967285,122.41999816894531,7.470832824707031,124.12000274658203,19417200,174400
90,2011-05-12,6.841632843017578,97.89100646972656,7.364167213439941,123.63999938964844,7.404167175292969,123.73999786376953,7.086667060852051,122.0199966430664,7.212500095367432,122.68000030517578,14400000,113500
91,2011-05-13,6.668985366821289,97.03591918945312,7.178332805633545,122.55999755859375,7.394999980926514,123.69999694824219,7.111667156219482,122.19999694824219,7.372499942779541,123.62000274658203,13810800,126400
92,2011-05-16,6.544338226318359,96.43419647216797,7.0441670417785645,121.80000305175781,7.27666711807251,123.0199966430664,7.007500171661377,121.62000274658203,7.109167098999023,122.19999694824219,12715200,113500
93,2011-05-17,6.525758266448975,96.41838836669922,7.024167060852051,121.77999877929688,7.055832862854004,121.86000061035156,6.858333110809326,120.91999816894531,6.961667060852051,121.36000061035156,17752800,142400
94,2011-05-18,6.715437412261963,97.3209457397461,7.228332996368408,122.91999816894531,7.245832920074463,122.9800033569336,6.992499828338623,121.68000030517578,7.0391669273376465,121.9000015258789,11592000,70550
95,2011-05-19,6.750276565551758,97.44762420654297,7.265832901000977,123.08000183105469,7.335000038146973,123.45999908447266,7.154167175292969,122.63999938964844,7.296667098999023,123.33999633789062,13902000,266650
96,2011-05-20,6.605500221252441,96.79838562011719,7.110000133514404,122.26000213623047,7.249166965484619,123.0,7.058332920074463,122.0,7.22333288192749,122.86000061035156,12919200,95450
97,2011-05-23,6.36007833480835,95.6424789428711,6.845832824707031,120.80000305175781,6.917500019073486,121.16000366210938,6.780832767486572,120.4000015258789,6.841667175292969,120.69999694824219,18416400,136200
98,2011-05-24,6.347692012786865,95.5632553100586,6.832499980926514,120.69999694824219,6.956666946411133,121.36000061035156,6.789999961853027,120.5199966430664,6.9091668128967285,121.16000366210938,12444000,89650
99,2011-05-25,6.416595458984375,95.87997436523438,6.906667232513428,121.0999984741211,6.989167213439941,121.5,6.747499942779541,120.16000366210938,6.75,120.16000366210938,16561200,62300
100,2011-05-26,6.512596607208252,96.25999450683594,7.010000228881836,121.58000183105469,7.045833110809326,121.80000305175781,6.818333148956299,120.54000091552734,6.8491668701171875,120.77999877929688,13185600,60450
101,2011-05-27,6.593888282775879,96.68754577636719,7.097499847412109,122.12000274658203,7.154167175292969,122.4000015258789,7.050833225250244,121.86000061035156,7.070833206176758,121.9800033569336,11781600,47600
102,2011-05-31,6.7975029945373535,97.65348052978516,7.316667079925537,123.33999633789062,7.316667079925537,123.36000061035156,7.1458330154418945,122.41999816894531,7.289999961853027,123.30000305175781,13755600,172500
103,2011-06-01,6.34304666519165,95.48412322998047,6.827499866485596,120.5999984741211,7.269166946411133,123.04000091552734,6.80916690826416,120.54000091552734,7.258333206176758,123.04000091552734,26522400,222000
104,2011-06-02,6.322143077850342,95.37328338623047,6.804999828338623,120.45999908447266,6.891666889190674,120.91999816894531,6.689167022705078,119.81999969482422,6.8383331298828125,120.69999694824219,12970800,211800
105,2011-06-03,6.130914688110352,94.45484924316406,6.5991668701171875,119.30000305175781,6.751667022705078,120.18000030517578,6.549167156219482,119.0,6.566667079925537,119.0,14660400,148450
106,2011-06-06,5.9226531982421875,93.45724487304688,6.375,118.04000091552734,6.5858330726623535,119.18000030517578,6.355000019073486,117.94000244140625,6.55916690826416,119.05999755859375,17934000,113250
107,2011-06-07,5.916459560394287,93.33058166503906,6.368332862854004,117.87999725341797,6.529167175292969,118.94000244140625,6.361667156219482,117.86000061035156,6.468332767486572,118.5199966430664,12573600,203700
108,2011-06-08,5.835167407989502,92.95054626464844,6.280832767486572,117.4000015258789,6.3983330726623535,118.08000183105469,6.25,117.26000213623047,6.3491668701171875,117.69999694824219,21044400,87600
109,2011-06-09,5.956718921661377,93.66310119628906,6.4116668701171875,118.30000305175781,6.491666793823242,118.77999877929688,6.284999847412109,117.45999908447266,6.331666946411133,117.77999877929688,12996000,43350
110,2011-06-10,5.70510196685791,92.34879302978516,6.140832901000977,116.63999938964844,6.345832824707031,117.86000061035156,6.09833288192749,116.4000015258789,6.332499980926514,117.83999633789062,19465200,106750
111,2011-06-13,5.710522651672363,92.41213989257812,6.146667003631592,116.72000122070312,6.233333110809326,117.22000122070312,6.054166793823242,116.18000030517578,6.180832862854004,116.9000015258789,11220000,77900
112,2011-06-14,5.928072929382324,93.5997543334961,6.380833148956299,118.22000122070312,6.445833206176758,118.66000366210938,6.306666851043701,117.81999969482422,6.314167022705078,117.81999969482422,12528000,75400
113,2011-06-15,5.62148904800415,91.96875,6.050833225250244,116.16000366210938,6.2866668701171875,117.55999755859375,6.000833034515381,115.9000015258789,6.22333288192749,117.27999877929688,18382800,79700
114,2011-06-16,5.644713878631592,92.14297485351562,6.075832843780518,116.37999725341797,6.175833225250244,116.9000015258789,5.935832977294922,115.54000091552734,6.0625,116.19999694824219,15596400,66050
115,2011-06-17,5.691166400909424,92.39629364013672,6.125833034515381,116.69999694824219,6.257500171661377,117.5,6.068333148956299,116.37999725341797,6.255833148956299,117.4800033569336,12894000,58800
116,2011-06-20,5.783297061920166,92.91889190673828,6.224999904632568,117.36000061035156,6.257500171661377,117.55999755859375,6.067500114440918,116.31999969482422,6.074999809265137,116.33999633789062,10174800,53700
117,2011-06-21,6.026397228240967,94.18565368652344,6.486667156219482,118.95999908447266,6.525000095367432,119.16000366210938,6.298333168029785,117.83999633789062,6.323332786560059,117.94000244140625,16641600,132450
118,2011-06-22,5.921879291534424,93.63143157958984,6.374166965484619,118.26000213623047,6.5441670417785645,119.26000213623047,6.364999771118164,118.19999694824219,6.428332805633545,118.66000366210938,11616000,106050
119,2011-06-23,5.876201629638672,93.31473541259766,6.324999809265137,117.86000061035156,6.337500095367432,117.9000015258789,6.015832901000977,116.0,6.15166711807251,116.83999633789062,20224800,260750
120,2011-06-24,5.681876182556152,92.28841400146484,6.115832805633545,116.0,6.34250020980835,117.36000061035156,6.085000038146973,115.80000305175781,6.331666946411133,117.31999969482422,14014800,114500
121,2011-06-27,5.8158135414123535,93.06809997558594,6.260000228881836,116.9800033569336,6.331666946411133,117.41999816894531,6.081666946411133,115.81999969482422,6.126667022705078,116.08000183105469,9319200,77850
122,2011-06-28,6.049623012542725,94.261474609375,6.511666774749756,118.4800033569336,6.514999866485596,118.5199966430664,6.314167022705078,117.36000061035156,6.336667060852051,117.4800033569336,12219600,59500
123,2011-06-29,6.21143102645874,95.10482788085938,6.685832977294922,119.54000091552734,6.71750020980835,119.69999694824219,6.527500152587891,118.66000366210938,6.595832824707031,119.0999984741211,17418000,125350
124,2011-06-30,6.386401653289795,96.01177215576172,6.874166965484619,120.68000030517578,6.90166711807251,120.83999633789062,6.724999904632568,119.81999969482422,6.747499942779541,119.94000244140625,14382000,124850
125,2011-07-01,6.660470485687256,97.45974731445312,7.1691670417785645,122.5,7.199999809265137,122.5999984741211,6.8408331871032715,120.54000091552734,6.885000228881836,120.73999786376953,15760800,139550
126,2011-07-05,6.651953220367432,97.3006591796875,7.159999847412109,122.30000305175781,7.210000038146973,122.5999984741211,7.095832824707031,122.0,7.155832767486572,122.4000015258789,11524800,91850
127,2011-07-06,6.685243129730225,97.44385528564453,7.195833206176758,122.4800033569336,7.2241668701171875,122.63999938964844,7.053332805633545,121.76000213623047,7.109167098999023,122.08000183105469,13176000,94850
128,2011-07-07,6.9004716873168945,98.50994873046875,7.427499771118164,123.81999969482422,7.474999904632568,124.0999984741211,7.347499847412109,123.37999725341797,7.389166831970215,123.58000183105469,11244000,195400
129,2011-07-08,6.754148483276367,97.84165954589844,7.269999980926514,122.9800033569336,7.271667003631592,122.9800033569336,7.095832824707031,122.0199966430664,7.168333053588867,122.4000015258789,15460800,105600
130,2011-07-11,6.378658294677734,96.02767181396484,6.865832805633545,120.69999694824219,7.068333148956299,121.83999633789062,6.80916690826416,120.44000244140625,7.00333309173584,121.44000244140625,21625200,92750
131,2011-07-12,6.2873029708862305,95.59807586669922,6.767499923706055,120.16000366210938,6.9716668128967285,121.41999816894531,6.759167194366455,120.16000366210938,6.80916690826416,120.45999908447266,20124000,132400
132,2011-07-13,6.3484649658203125,95.9322280883789,6.8333330154418945,120.58000183105469,7.050000190734863,121.81999969482422,6.7916669845581055,120.31999969482422,6.87166690826416,120.81999969482422,17727600,129700
133,2011-07-14,6.215302467346191,95.3116455078125,6.690000057220459,119.80000305175781,6.985000133514404,121.37999725341797,6.644166946411133,119.5199966430664,6.888332843780518,120.91999816894531,25340400,55900
134,2011-07-15,6.325238227844238,95.83677673339844,6.808332920074463,120.45999908447266,6.831666946411133,120.58000183105469,6.662499904632568,119.63999938964844,6.795833110809326,120.45999908447266,19026000,40350
135,2011-07-18,6.148719310760498,95.0252456665039,6.618332862854004,119.44000244140625,6.739167213439941,120.0199966430664,6.477499961853027,118.55999755859375,6.71750020980835,119.94000244140625,24120000,94000
136,2011-07-19,6.456852912902832,96.56869506835938,6.949999809265137,121.37999725341797,6.96999979019165,121.4800033569336,6.7291669845581055,120.08000183105469,6.733333110809326,120.13999938964844,16382400,233300
137,2011-07-20,6.441370010375977,96.56869506835938,6.933332920074463,121.37999725341797,7.02666711807251,121.77999877929688,6.8933329582214355,121.16000366210938,7.004167079925537,121.76000213623047,13586400,90750
138,2011-07-21,6.700728416442871,97.85753631591797,7.212500095367432,123.0,7.261666774749756,123.23999786376953,7.005833148956299,121.77999877929688,7.054166793823242,122.0,22999200,234250
139,2011-07-22,6.724727630615234,97.93712615966797,7.238333225250244,123.0999984741211,7.260832786560059,123.19999694824219,7.1041669845581055,122.4000015258789,7.2108330726623535,123.0,14442000,90250
140,2011-07-25,6.605500221252441,97.38021087646484,7.110000133514404,122.4000015258789,7.21750020980835,123.0,7.004167079925537,121.80000305175781,7.027500152587891,121.87999725341797,12319200,183650
141,2011-07-26,6.528854846954346,96.96650695800781,7.027500152587891,121.87999725341797,7.123332977294922,122.5,6.977499961853027,121.68000030517578,7.100832939147949,122.31999969482422,15853200,138850
142,2011-07-27,6.115429878234863,95.04117584228516,6.582499980926514,119.45999908447266,6.914999961853027,121.23999786376953,6.550833225250244,119.30000305175781,6.9141669273376465,121.19999694824219,25171200,470300
143,2011-07-28,6.045753002166748,94.7706527709961,6.507500171661377,119.12000274658203,6.752500057220459,120.4800033569336,6.483333110809326,118.95999908447266,6.587500095367432,119.41999816894531,24495600,169150
