,Date,SPXL,VOO
1298,2014-07-22,18.290546417236328,153.9458465576172
1299,2014-07-23,18.409000396728516,154.31011962890625
1300,2014-07-24,18.409000396728516,154.31011962890625
1301,2014-07-25,18.158161163330078,153.57310485839844
1302,2014-07-26,18.16048304239909,153.59569295247397
1303,2014-07-27,18.162804921468098,153.61828104654947
1304,2014-07-28,18.16512680053711,153.640869140625
1305,2014-07-29,17.93983268737793,152.98854064941406
1306,2014-07-30,17.944475173950195,152.98854064941406
1307,2014-07-31,16.866788864135742,149.91339111328125
1308,2014-08-01,16.718141555786133,149.549072265625
1309,2014-08-02,16.837369918823242,149.89925638834634
1310,2014-08-03,16.95659828186035,150.24944051106772
1311,2014-08-04,17.07582664489746,150.59962463378906
1312,2014-08-05,16.56949234008789,149.07469177246094
1313,2014-08-06,16.595043182373047,149.16786193847656
1314,2014-08-07,16.31633186340332,148.3630828857422
1315,2014-08-08,16.878400802612305,150.0828094482422
1316,2014-08-09,16.92872428894043,150.22400919596353
1317,2014-08-10,16.979047775268555,150.3652089436849
1318,2014-08-11,17.02937126159668,150.50640869140625
1319,2014-08-12,16.97130584716797,150.32850646972656
1320,2014-08-13,17.324342727661133,151.38742065429688
1321,2014-08-14,17.542665481567383,152.0482177734375
1322,2014-08-15,17.54963493347168,152.00587463378906
1323,2014-08-16,17.686669667561848,152.4266153971354
1324,2014-08-17,17.82370440165202,152.84735616048178
1325,2014-08-18,17.960739135742188,153.26809692382812
1326,2014-08-19,18.232481002807617,154.08145141601562
1327,2014-08-20,18.39274024963379,154.50494384765625
1328,2014-08-21,18.56461524963379,154.94546508789062
1329,2014-08-22,18.464746475219727,154.69981384277344
1330,2014-08-23,18.559973398844402,154.96808369954428
1331,2014-08-24,18.655200322469074,155.2363535563151
1332,2014-08-25,18.75042724609375,155.50462341308594
1333,2014-08-26,18.792232513427734,155.63169860839844
1334,2014-08-27,18.775970458984375,155.60630798339844
1335,2014-08-28,18.74113655090332,155.48770141601562
1336,2014-08-29,18.889781951904297,155.86886596679688
1337,2014-08-30,18.88049077987671,155.85828018188477
1338,2014-08-31,18.87119960784912,155.84769439697266
1339,2014-09-01,18.861908435821533,155.83710861206055
1340,2014-09-02,18.852617263793945,155.82652282714844
1341,2014-09-03,18.82939338684082,155.75880432128906
1342,2014-09-04,18.722551345825195,155.50462341308594
1343,2014-09-05,18.99430274963379,156.2501220703125
1344,2014-09-06,18.948623021443684,156.11741638183594
1345,2014-09-07,18.902943293253582,155.98471069335938
1346,2014-09-08,18.857263565063477,155.8520050048828
1347,2014-09-09,18.487966537475586,154.84384155273438
1348,2014-09-10,18.7039737701416,155.4538116455078
1349,2014-09-11,18.75507164001465,155.59779357910156
1350,2014-09-12,18.42525863647461,154.67442321777344
1351,2014-09-13,18.411322911580402,154.6405232747396
1352,2014-09-14,18.3973871866862,154.60662333170572
1353,2014-09-15,18.383451461791992,154.57272338867188
1354,2014-09-16,18.80152130126953,155.72491455078125
1355,2014-09-17,18.866554260253906,155.94517517089844
1356,2014-09-18,19.15456199645996,156.7583770751953
1357,2014-09-19,19.122039794921875,156.60595703125
1358,2014-09-20,18.9718443552653,156.2019246419271
1359,2014-09-21,18.821648915608723,155.79789225260416
1360,2014-09-22,18.67145347595215,155.39385986328125
1361,2014-09-23,18.35558319091797,154.51712036132812
1362,2014-09-24,18.796876907348633,155.75982666015625
1363,2014-09-25,17.87712860107422,153.25733947753906
1364,2014-09-26,18.299840927124023,154.49154663085938
1365,2014-09-27,18.262677510579426,154.38939412434897
1366,2014-09-28,18.225514094034832,154.28724161783853
1367,2014-09-29,18.188350677490234,154.18508911132812
1368,2014-09-30,18.032737731933594,153.7169952392578
1369,2014-10-01,17.30807876586914,151.69961547851562
1370,2014-10-02,17.310407638549805,151.691162109375
1371,2014-10-03,17.879446029663086,153.3850555419922
1372,2014-10-04,17.860092163085938,153.32262674967447
